"x"
0,968867663906333
0,965569266332095
0,972062617210955
0,930465077674435
0,896486532099978
0,975392611861543
0,959173698506724
0,960970876316069
0,979572334064303
0,980632037597611
0,845945183669736
0,784146719178304
0,948937575246542
0,844593861870785
0,965569266332095
0,957602554806431
0,931622473323458
0,901919169482072
0,869548578362219
0,932793483408315
0,948937575246542
0,982205250465795
0,756159846441599
0,940958296934728
0,948927567703983
0,677802818642555
0,945265481279103
0,634720565701442
0,867654214063073
0,943639457565438
0,90249024507635
0,960963130120214
0,940637005135558
0,958767172086981
0,961348878760075
0,85889086951122
0,823412929029797
0,862380706013828
0,90933471254064
0,86526324838596
0,756105795222962
0,839951253839898
0,860684348352035
0,797201056176785
0,921544294918895
0,956864551116849
0,913604319170965
0,930758573579517
0,894829726722462
0,747106617698377
0,697520994996959
0,880911058635472
0,979572334064303
0,93487476306799
0,913678802132035
0,95538631257378
0,911722600670552
0,983606569912316
0,975461435610669
0,813375436814559
0,860944000067143
0,941674659651552
0,950680208790917
0,875613989191323
0,876401931450699
0,950183726043549
0,900249154775675
0,890215022019669
0,874087979494258
0,913678802132035
0,844805021072259
0,981366894867236
0,956012225232604
0,868836156688932
0,865450796979295
0,907494230472499
0,823693683167054
0,936305438897734
0,973791415309687
0,881917394676741
0,929807089464301
0,900094517006125
0,855234737053907
0,722610216072481
0,952323524250937
0,950135582850239
0,894829726722462
0,932927130778131
0,987702910309607
0,887939405293221
0,686203298110217
0,936305438897734
0,939033485410695
0,978768233632318
0,963053993137961
0,964441186215804
0,932793483408315
0,857970673130874
0,841862217528079
0,910203274986574
0,920584348664436
0,802573406239712
0,631198266886236
0,843445548974879
0,975461435610669
0,955837011312124
0,933451143434569
0,770931548002158
0,987083609645091
0,967094568910845
0,920178862464362
0,967428290909455
0,953295069346171
0,887907791524384
0,935686470778518
0,850649495613931
0,972069000796356
0,802364718766697
0,951162405562348
0,970465939123494
0,967428290909455
0,776053415006696
0,946092548162909
0,980291193588379
0,788982236104435
0,968554500250053
0,741514127904903
0,875095025011427
0,917870194163285
0,957297443244837
0,920037185177055
0,964332975947778
0,974053822007459
0,693917026770031
0,962311661070373
0,958681601049747
0,915424399358906
0,888911618337547
0,885671693819765
0,923570369368956
0,980489826774064
0,894285638795036
0,806600452176778
0,921336443739094
0,869329797000248
0,907411231570571
0,874265029382248
0,939045307144463
0,933900365076318
0,944197331924242
0,954896060809414
0,95777460431188
0,625236245546273
0,838339355939187
0,984744793937805
0,97655914780008
0,987120166926268
0,86339951240197
0,905744828346537
0,943494143658632
0,924780455580489
0,857633992788351
0,94365043977106
0,741340541011623
0,93097462473588
0,957970831749313
0,934356718710489
0,948424501794898
0,921353480291643
0,893477842508558
0,677802818642496
0,909691777497931
0,747410623651192
0,987702910309604
0,852174300418975
0,964596730865621
0,936305438897718
0,893477842508558
0,828666613620633
0,950135582850226
0,864478790302957
0,957354765859086
0,9636226106027
0,801953275996103
0,936305438897718
0,967428290909447
0,823727819137508
0,972961355121297
0,934176442828334
0,731601003076739
0,763741584493853
0,850276172277472
0,897692321479583
0,933451143434552
0,960970876316059
0,967428290909447
0,703425946077999
0,97655914780008
0,886713736717757
0,941104586283189
0,633694381256898
0,985052133085642
0,97655914780008
0,875373883602139
0,867654214063042
0,775489100689415
0,649296079491648
0,973308212305866
0,680687939323266
0,858562212314056
0,954887165532406
0,978333174972936
0,892335927629121
0,833119243150793
0,894895981132943
0,903395715947907
0,841726828059502
0,93123374925246
0,964340078269667
0,635556962556757
0,925188419166514
0,855234737053886
0,982886158967638
0,969177808034856
0,775353000957237
0,946994277431189
0,917321674161198
0,88583458281955
0,948424501794892
0,803998025869485
0,946606642872683
0,952694365764531
0,917321674161198
0,794823523713945
0,833022702659151
0,884594425660912
0,962319150166152
0,738399436046246
0,8635892462573
0,973607508492747
0,717089428805164
0,851523607546577
0,922700489653198
0,954439983525362
0,899161557839492
0,919198281608693
0,910882272177937
0,827583229686062
0,960963130120199
0,867654214063027
0,893477842508545
0,960970876316054
0,852859613941856
0,728981110334215
0,955338975781943
0,965816442343546
0,946703971664799
0,971495932270292
